x,y
122.95102832053209,11.932340795348612
122.88686320450495,11.90221862248815
122.8235211359398,11.872813322956365
122.76157127490863,11.843821689143882
122.7015827814835,11.814940513441327
122.64412481573642,11.785866588239326
122.58976653773945,11.756296705928508
122.53907710756461,11.725927658899497
122.49262568528397,11.694456239542925
122.45098143096948,11.661579240249408
122.41471350469325,11.626993453409586
122.38439106652724,11.59039567141407
122.36058327654355,11.551482686653499
122.34373646101571,11.51001562123305
122.33369780918734,11.466069373389443
122.33013211197685,11.419814365818814
122.33270411705432,11.371421043867041
122.34107857208978,11.32105985288001
122.35492022475333,11.268901238203597
122.37389382271495,11.215115645183676
122.39766411364472,11.159873519166135
122.42589584521279,11.10334530549685
122.45825376508904,11.045701449521694
122.49440262094366,10.987112396586554
122.53400716044666,10.927748592037302
122.5767321312681,10.867780481219823
122.62224228107802,10.807378509479992
122.6702023575465,10.746713122163694
122.72027710834357,10.685954764616794
122.77213128113928,10.625273882185187
122.82542962360372,10.564840920214746
122.87983688340694,10.504826324051347
122.93501780821899,10.445400539040875
122.99063830123859,10.386732976279893
123.04644853732354,10.328917620002219
123.1023387146734,10.271923127356448
123.1582122466569,10.215706327330146
123.21397254664294,10.160224048910873
123.2695230280002,10.105433121086186
123.32476710409748,10.051290372843647
123.37960818830356,9.997752633170819
123.43394969398724,9.944776731055256
123.4876950345173,9.89231949548453
123.5407476232625,9.840337755446189
123.59301087359158,9.788788339927795
123.64438819887343,9.737628077916915
123.69478301247676,9.686813798401106
123.74409872777032,9.636302330367926
123.79223875812295,9.58605050280494
123.83910651690341,9.536015144699705
123.88460541748047,9.486153085039783
123.92863887322291,9.436421152812732
123.97111029749952,9.386776177006118
124.0119231036791,9.337174986607495
124.05098070513036,9.287574410604424
124.0881865152221,9.237931277984467
124.12344394732321,9.188202417735187
124.15665641480231,9.138344658844142
124.18772733102831,9.088314830298888
124.21656010936988,9.038069761086991
124.24305816319591,8.987566280196013
124.2671249058751,8.93676121661351
124.28866375077621,8.88561139932704
124.30757811126813,8.834073657324172
124.32377140071956,8.782104819592462
124.33714703249926,8.729661715119462
124.34760841997604,8.676701172892747
124.35505897651873,8.62318002189987
124.35940211549604,8.569055091128389
124.36054125027675,8.514283209565868
124.35837979422969,8.458821206199865
124.35282116072361,8.402625910017944
124.34381221329899,8.34565900468554
124.33172988570726,8.287930225515675
124.31719665779913,8.229476742631611
124.30083788035957,8.170336046925451
124.28327890417347,8.110545629289293
124.26514508002572,8.050142980615227
124.24706175870122,7.989165591795351
124.22965429098493,7.927650953721758
124.21354802766166,7.865636557286546
124.19936831951647,7.803159893381813
124.18763619879292,7.740261182409866
124.17826324844644,7.676996591104713
124.17094036658267,7.613428060452426
124.16535814598996,7.5496175394277385
124.16120717945674,7.485626977005393
124.15817805977153,7.421518322160131
124.15596137972273,7.357353523866689
124.15424773209882,7.293194531099812
124.1527277096882,7.229103292834232
124.15109190527937,7.1651417580446966
124.14903091166072,7.101371875705939
124.14623532162068,7.037855594792701
124.14239572794777,6.974654864279723
124.13720272343032,6.911831633141743
124.13034690085692,6.849447850353504
124.1215188530159,6.787565464889739
124.11043554737003,6.726242722761247
124.09703214884262,6.66550723538896
124.08135153098442,6.605371492067182
124.06343732794599,6.545847875303195
124.04333317387771,6.486948767604268
124.02108270293013,6.428686551477683
123.99672954925367,6.371073609430713
123.97031734699883,6.314122323970636
123.94188973031602,6.257845077604722
123.91149033335583,6.202254252840256
123.87916279026865,6.147362232184507
123.84495073520492,6.093181398144756
123.80889780231522,6.039724133228274
123.77104762574996,5.987002819942343
123.7314438396596,5.935029840794234
123.69013007819464,5.883817578291224
123.64714997550553,5.83337841494059
123.60254716574276,5.783724733249608
123.5563652830568,5.734868915725553
123.50864796159813,5.686823344875703
123.45943883551722,5.639600403207332
123.4087815389645,5.593212473227717
123.35671970609049,5.547671937444133
123.30329697104564,5.502991178363856
123.24855696798045,5.459182578494164
123.19254333104536,5.416258520342331
123.13529969439087,5.3742313864156355
123.07686969216743,5.333113559221351
123.01729695852552,5.292917421266753
122.95662512761562,5.253655355059119
122.8948978335882,5.2153397431057265
122.83215871059373,5.177982967913849
122.7684513927827,5.141597411990764
122.70381951430554,5.1061954578437465
122.63830670931277,5.071789487980073
122.57195661195483,5.03839188490702
122.50481285638219,5.006015031131862
122.43691907674535,4.9746713091618755
122.36831890719476,4.944373101504338
122.29905598188093,4.915132790666525
122.22917393495426,4.88696275915571
122.1587164005653,4.859875389479173
122.08772701286449,4.833883064144188
122.01624940600227,4.80899816565803
121.94432721412913,4.785233076527977
121.8720040713956,4.762600179261303
121.79932361195209,4.741111856365285
