x,y
123.24461745151028,9.351196259109567
123.29511185310493,9.290053174986696
123.34340460762321,9.22979124819688
123.38913827152737,9.170494763067792
123.43195540127948,9.112248003927094
123.47149855334177,9.055135255102455
123.50741028417642,8.999240800921537
123.53933315024558,8.944648925712015
123.56690970801142,8.891443913801542
123.58978251393611,8.839710049517794
123.60759412448182,8.789531617188434
123.61998709611075,8.740992901141132
123.62660398528509,8.69417818570355
123.6270873484669,8.649171755203353
123.6210797421185,8.606057893968213
123.60822372270194,8.56492088632579
123.58816184667944,8.52584501660375
123.56066677635629,8.48887097998686
123.52616060809966,8.453821892852604
123.48526766635361,8.420453119444304
123.4386123407752,8.388520002157026
123.3868190210216,8.35777788338586
123.33051209674991,8.32798210552587
123.27031595761723,8.298888010972131
123.2068549932806,8.270250942119723
123.1407535933972,8.24182624136372
123.07263614762411,8.213369251099195
123.00312704561844,8.184635313721225
122.9328506770373,8.155379771624887
122.86243143153776,8.12535796720525
122.79249369877698,8.094325242857398
122.723661868412,8.0620369409764
122.65656033009999,8.028248403957331
122.59181347349802,7.99271497419527
122.53004568826319,7.955191994085289
122.47188136405262,7.915434806022465
122.41794489052342,7.873198752401873
122.36886065733268,7.828239175618589
122.3252375874623,7.780317670729333
122.28720033947737,7.729391604765447
122.25430487861368,7.675648248530154
122.226074680817,7.619288007164563
122.20203322203314,7.560511285809778
122.18170397820776,7.499518489606902
122.16461042528661,7.436510023697039
122.15027603921547,7.371686293221294
122.1382242959401,7.305247703320771
122.12797867140624,7.2373946591365765
122.11906264155961,7.168327565809812
122.110999682346,7.098246828481587
122.10331326971112,7.027352852292999
122.09552687960071,6.955846042385159
122.08716398796057,6.883926803899167
122.07774807073636,6.811795541976127
122.06680260387395,6.739652661757148
122.053851063319,6.667698568383332
122.03841692501729,6.59613366699578
122.02002366491459,6.525158362735604
121.99826344903212,6.455071295775319
121.9730566493229,6.3866404800616765
121.94442155182107,6.320773958399515
121.912376459609,6.258379797974737
121.87693967576924,6.200366065973242
121.83812950338402,6.147640829580925
121.79596424553587,6.101112155983689
121.75046220530719,6.061688112367433
121.70164168578034,6.030276765918057
121.64953837751338,6.007675220464955
121.59435082204841,5.993641297758622
121.53636655697845,5.987364864733185
121.47587402365035,5.988030020748195
121.41316166341097,5.994820865163198
121.34851791760715,6.00692149733774
121.28223122758581,6.02351601663137
121.21459003469373,6.043788522403637
121.14588278027782,6.066923114014088
121.07639790568496,6.092103890822274
