phoneme,n_languages,freq,IDF
nsʰ,1,4.610419548178884e-4,7.682021510826875
nsʷ,3,0.0013831258644536654,6.583409222158765
nt,38,0.01751959428307976,4.044435351100488
ntlʼ,1,4.610419548178884e-4,7.682021510826875
nts,8,0.0036883356385431073,5.602579969147039
ntsʰ,5,0.002305209774089442,6.072583598392774
ntsʼ,2,9.220839096357768e-4,6.988874330266929
ntɕ,1,4.610419548178884e-4,7.682021510826875
ntɕʰ,3,0.0013831258644536654,6.583409222158765
ntɾ,1,4.610419548178884e-4,7.682021510826875
ntʰ,8,0.0036883356385431073,5.602579969147039
ntʷ,3,0.0013831258644536654,6.583409222158765
ntʼ,1,4.610419548178884e-4,7.682021510826875
nt͇s͇ʰ,1,4.610419548178884e-4,7.682021510826875
nz,41,0.018902720147533424,3.968449444122567
nzɾ,1,4.610419548178884e-4,7.682021510826875
nzʷ,2,9.220839096357768e-4,6.988874330266929
nɗ,3,0.0013831258644536654,6.583409222158765
nɟ,2,9.220839096357768e-4,6.988874330266929
nɡ,3,0.0013831258644536654,6.583409222158765
nɡɾ,1,4.610419548178884e-4,7.682021510826875
nɦ,1,4.610419548178884e-4,7.682021510826875
nɬ,1,4.610419548178884e-4,7.682021510826875
nɮ,1,4.610419548178884e-4,7.682021510826875
nɾ,1,4.610419548178884e-4,7.682021510826875
nʱ,6,0.0027662517289073307,5.890262041598819
nʲ,40,0.018441678192715538,3.993142056712938
nʲː,1,4.610419548178884e-4,7.682021510826875
nʷ,29,0.013370216689718764,4.3147256808404
nʷʲ,1,4.610419548178884e-4,7.682021510826875
nʼ,2,9.220839096357768e-4,6.988874330266929
nˀ,6,0.0027662517289073307,5.890262041598819
nː,54,0.024896265560165973,3.6930374642626003
nˠ,2,9.220839096357768e-4,6.988874330266929
nˤ,1,4.610419548178884e-4,7.682021510826875
nˤː,1,4.610419548178884e-4,7.682021510826875
n̠,45,0.02074688796680498,3.8753590210565547
n̠d̠,4,0.0018441678192715537,6.295727149706984
n̠d̠ʒ,115,0.05301982480405717,2.937089382463624
n̠d̠ʒʷ,2,9.220839096357768e-4,6.988874330266929
n̠t̠,1,4.610419548178884e-4,7.682021510826875
n̠t̠ʃ,19,0.00875979714153988,4.737582531660434
n̠t̠ʃɾ,1,4.610419548178884e-4,7.682021510826875
n̠t̠ʃʰ,6,0.0027662517289073307,5.890262041598819
n̠t̠ʃʷ,1,4.610419548178884e-4,7.682021510826875
n̠t̠ʃʼ,2,9.220839096357768e-4,6.988874330266929
n̠ʃ,5,0.002305209774089442,6.072583598392774
n̠ʃʷ,1,4.610419548178884e-4,7.682021510826875
n̠ʒ,3,0.0013831258644536654,6.583409222158765
n̠̤,1,4.610419548178884e-4,7.682021510826875
n̠̤d̠̤ʒ,1,4.610419548178884e-4,7.682021510826875
n̠̥,2,9.220839096357768e-4,6.988874330266929
n̠̥t̠ʃ,1,4.610419548178884e-4,7.682021510826875
n̠̩d̠ʒ,1,4.610419548178884e-4,7.682021510826875
n̤,10,0.004610419548178884,5.379436417832829
n̤d̤,2,9.220839096357768e-4,6.988874330266929
n̤d̤z̤,1,4.610419548178884e-4,7.682021510826875
n̤d̤ɮ̤,2,9.220839096357768e-4,6.988874330266929
n̤s,1,4.610419548178884e-4,7.682021510826875
n̤tʰ,1,4.610419548178884e-4,7.682021510826875
n̤ɡ̤,1,4.610419548178884e-4,7.682021510826875
n̤ʱ,1,4.610419548178884e-4,7.682021510826875
n̤ʷ,1,4.610419548178884e-4,7.682021510826875
n̥,34,0.015675426463808206,4.155660986210713
n̥ʃ,1,4.610419548178884e-4,7.682021510826875
n̥ʲ,2,9.220839096357768e-4,6.988874330266929
n̥ʲː,1,4.610419548178884e-4,7.682021510826875
n̥ː,1,4.610419548178884e-4,7.682021510826875
n̥ˠ,1,4.610419548178884e-4,7.682021510826875
n̩,6,0.0027662517289073307,5.890262041598819
n̪,399,0.1839557399723375,1.6930600939370108
n̪d̪,17,0.007837713231904103,4.848808166770659
n̪d̪z̪,5,0.002305209774089442,6.072583598392774
n̪d̪|nd,17,0.007837713231904103,4.848808166770659
n̪d̪ʲ|ndʲ,1,4.610419548178884e-4,7.682021510826875
n̪d̪ʷ|ndʷ,1,4.610419548178884e-4,7.682021510826875
n̪s̪|ns,1,4.610419548178884e-4,7.682021510826875
n̪t̪,4,0.0018441678192715537,6.295727149706984
n̪t̪s̪,1,4.610419548178884e-4,7.682021510826875
n̪t̪s̪|nts,1,4.610419548178884e-4,7.682021510826875
n̪t̪s̪ʰ,2,9.220839096357768e-4,6.988874330266929
n̪t̪|nt,2,9.220839096357768e-4,6.988874330266929
n̪t̪ʰ,2,9.220839096357768e-4,6.988874330266929
n̪z̪,1,4.610419548178884e-4,7.682021510826875
n̪z̪|nz,1,4.610419548178884e-4,7.682021510826875
n̪|n,157,0.07238358690640849,2.625775705478566
n̪ʲ,4,0.0018441678192715537,6.295727149706984
n̪ʲ|nʲ,4,0.0018441678192715537,6.295727149706984
n̪ʷ,9,0.004149377593360996,5.484796933490655
n̪ʷ|nʷ,2,9.220839096357768e-4,6.988874330266929
n̪ː|nː,1,4.610419548178884e-4,7.682021510826875
n̪̊,1,4.610419548178884e-4,7.682021510826875
n̪̤,7,0.003227293683725219,5.736111361771561
n̪̤|n̤,2,9.220839096357768e-4,6.988874330266929
n̪̥,3,0.0013831258644536654,6.583409222158765
n̪̥|n̥,9,0.004149377593360996,5.484796933490655
n̪̩,1,4.610419548178884e-4,7.682021510826875
n̪̰,2,9.220839096357768e-4,6.988874330266929
n̪̰|n̰,7,0.003227293683725219,5.736111361771561
n̰,11,0.005071461502996773,5.284126238028504
n̺,96,0.04426002766251729,3.1176733193590382
n̻,7,0.003227293683725219,5.736111361771561
n͉,1,4.610419548178884e-4,7.682021510826875
nθ,1,4.610419548178884e-4,7.682021510826875
o,1323,0.6099585062240664,0.4943643467119186
oa,7,0.003227293683725219,5.736111361771561
oä,1,4.610419548178884e-4,7.682021510826875
oe,6,0.0027662517289073307,5.890262041598819
oe̞,1,4.610419548178884e-4,7.682021510826875
oi,27,0.012448132780082987,4.386184644822546
oi̯,8,0.0036883356385431073,5.602579969147039
ou,20,0.009220839096357769,4.6862892372728835
ou̯,5,0.002305209774089442,6.072583598392774
oɔ,1,4.610419548178884e-4,7.682021510826875
oɘ,1,4.610419548178884e-4,7.682021510826875
oə,2,9.220839096357768e-4,6.988874330266929
oəɪ,1,4.610419548178884e-4,7.682021510826875
oɛ,1,4.610419548178884e-4,7.682021510826875
oɪ,2,9.220839096357768e-4,6.988874330266929
oʊ,2,9.220839096357768e-4,6.988874330266929
oʌ̯,1,4.610419548178884e-4,7.682021510826875
oˀ,1,4.610419548178884e-4,7.682021510826875
oː,443,0.20424158598432457,1.5884517407817387
oːu̯,2,9.220839096357768e-4,6.988874330266929
oːə,1,4.610419548178884e-4,7.682021510826875
oˑ,8,0.0036883356385431073,5.602579969147039
o˞,1,4.610419548178884e-4,7.682021510826875
oˤ,3,0.0013831258644536654,6.583409222158765
oˤː,1,4.610419548178884e-4,7.682021510826875
õ,241,0.1111111111111111,2.1972245773362196
õũ,1,4.610419548178884e-4,7.682021510826875
õː,40,0.018441678192715538,3.993142056712938
õˤ,1,4.610419548178884e-4,7.682021510826875
ŏ,1,4.610419548178884e-4,7.682021510826875
ö,2,9.220839096357768e-4,6.988874330266929
o̘,1,4.610419548178884e-4,7.682021510826875
o̙,1,4.610419548178884e-4,7.682021510826875
o̝,3,0.0013831258644536654,6.583409222158765
o̞,211,0.09727985246657446,2.330163377350808
o̞a,2,9.220839096357768e-4,6.988874330266929
o̞aˤ,1,4.610419548178884e-4,7.682021510826875
o̞ä,1,4.610419548178884e-4,7.682021510826875
o̞e̞,1,4.610419548178884e-4,7.682021510826875
o̞i,6,0.0027662517289073307,5.890262041598819
o̞iˤ,1,4.610419548178884e-4,7.682021510826875
o̞i̯,1,4.610419548178884e-4,7.682021510826875
o̞u,5,0.002305209774089442,6.072583598392774
o̞ː,25,0.011526048870447211,4.463145685958674
o̞ˤ,3,0.0013831258644536654,6.583409222158765
o̞ˤː,1,4.610419548178884e-4,7.682021510826875
õ̞,47,0.021668971876440755,3.831873909116816
õ̞ã,1,4.610419548178884e-4,7.682021510826875
õ̞ãˤ,1,4.610419548178884e-4,7.682021510826875
õ̞ĩ,2,9.220839096357768e-4,6.988874330266929
õ̞ĩˤ,1,4.610419548178884e-4,7.682021510826875
õ̞ũ,1,4.610419548178884e-4,7.682021510826875
õ̞ː,1,4.610419548178884e-4,7.682021510826875
õ̞ˤ,1,4.610419548178884e-4,7.682021510826875
ŏ̞,1,4.610419548178884e-4,7.682021510826875
ö̞,1,4.610419548178884e-4,7.682021510826875
o̞̙,1,4.610419548178884e-4,7.682021510826875
o̞̜ː,1,4.610419548178884e-4,7.682021510826875
o̞̥,1,4.610419548178884e-4,7.682021510826875
o̞̰,1,4.610419548178884e-4,7.682021510826875
õ̞̰,1,4.610419548178884e-4,7.682021510826875
o̟,1,4.610419548178884e-4,7.682021510826875
o̟̞,1,4.610419548178884e-4,7.682021510826875
o̤,24,0.011065006915629323,4.503967680478929
o̤i̤,1,4.610419548178884e-4,7.682021510826875
o̤ː,6,0.0027662517289073307,5.890262041598819
o̤ˑ,2,9.220839096357768e-4,6.988874330266929
o̰,14,0.006454587367450438,5.042964181211616
o̰ː,1,4.610419548178884e-4,7.682021510826875
o̰ˑ,1,4.610419548178884e-4,7.682021510826875
õ̰,3,0.0013831258644536654,6.583409222158765
oᴱ,1,4.610419548178884e-4,7.682021510826875
p,1854,0.8547717842323651,0.15692076470107405
pf,33,0.015214384508990318,4.185513949360394
pfʰ,4,0.0018441678192715537,6.295727149706984
pfʼ,1,4.610419548178884e-4,7.682021510826875
pkʰ,1,4.610419548178884e-4,7.682021510826875
ps,4,0.0018441678192715537,6.295727149706984
psʰ,1,4.610419548178884e-4,7.682021510826875
psʷ,1,4.610419548178884e-4,7.682021510826875
psʷʰ,1,4.610419548178884e-4,7.682021510826875
pt,1,4.610419548178884e-4,7.682021510826875
pɦ,2,9.220839096357768e-4,6.988874330266929
pɸ,1,4.610419548178884e-4,7.682021510826875
pɾ,1,4.610419548178884e-4,7.682021510826875
pʃʰ,1,4.610419548178884e-4,7.682021510826875
pʃʼ,1,4.610419548178884e-4,7.682021510826875
pʰ,347,0.15998155832180727,1.8326967308800153
pʰː,1,4.610419548178884e-4,7.682021510826875
pʲ,49,0.022591055786076533,3.790201212716248
pʲʰ,10,0.004610419548178884,5.379436417832829
pʲʼ,1,4.610419548178884e-4,7.682021510826875
pʲː,1,4.610419548178884e-4,7.682021510826875
pʷ,45,0.02074688796680498,3.8753590210565547
pʷʰ,1,4.610419548178884e-4,7.682021510826875
pʷʼ,1,4.610419548178884e-4,7.682021510826875
pʷˠ,1,4.610419548178884e-4,7.682021510826875
pʷˠʰ,1,4.610419548178884e-4,7.682021510826875
pʷˠː,1,4.610419548178884e-4,7.682021510826875
pʼ,110,0.05071461502996773,2.981541145034458
pʼkxʼ,1,4.610419548178884e-4,7.682021510826875
pʼː,8,0.0036883356385431073,5.602579969147039
pˀ,5,0.002305209774089442,6.072583598392774
pː,31,0.01429230059935454,4.2480343063417285
p˞,1,4.610419548178884e-4,7.682021510826875
p˞ʰ,1,4.610419548178884e-4,7.682021510826875
pˤ,1,4.610419548178884e-4,7.682021510826875
p̰,11,0.005071461502996773,5.284126238028504
p̼,1,4.610419548178884e-4,7.682021510826875
p͈,63,0.029045643153526972,3.5388867844353418
p͉,65,0.02996772706316275,3.507634240931237
q,163,0.07514983863531581,2.588271310020112
qm,1,4.610419548178884e-4,7.682021510826875
qn,1,4.610419548178884e-4,7.682021510826875
qǀ,1,4.610419548178884e-4,7.682021510826875
qǀʼ,1,4.610419548178884e-4,7.682021510826875
qǁ,1,4.610419548178884e-4,7.682021510826875
qǁʼ,1,4.610419548178884e-4,7.682021510826875
qǂ,1,4.610419548178884e-4,7.682021510826875
qǂʼ,1,4.610419548178884e-4,7.682021510826875
qǃ,1,4.610419548178884e-4,7.682021510826875
qǃʼ,1,4.610419548178884e-4,7.682021510826875
qʘ,1,4.610419548178884e-4,7.682021510826875
qʘʼ,1,4.610419548178884e-4,7.682021510826875
qʰ,45,0.02074688796680498,3.8753590210565547
qʲ,1,4.610419548178884e-4,7.682021510826875
qʲʰ,1,4.610419548178884e-4,7.682021510826875
qʲʼ,2,9.220839096357768e-4,6.988874330266929
qʷ,28,0.012909174734900875,4.3498170006516705
qʷʰ,5,0.002305209774089442,6.072583598392774
qʷʲ,1,4.610419548178884e-4,7.682021510826875
qʷʲʰ,1,4.610419548178884e-4,7.682021510826875
qʷʲʼ,1,4.610419548178884e-4,7.682021510826875
qʷʼ,15,0.006915629322268326,4.973971309724664
qʷʼː,1,4.610419548178884e-4,7.682021510826875
qʷˀ,1,4.610419548178884e-4,7.682021510826875
qʷː,2,9.220839096357768e-4,6.988874330266929
qʷˤʰ,1,4.610419548178884e-4,7.682021510826875
qʷˤʼ,1,4.610419548178884e-4,7.682021510826875
qʼ,54,0.024896265560165973,3.6930374642626003
qʼː,3,0.0013831258644536654,6.583409222158765
qˀ,1,4.610419548178884e-4,7.682021510826875
qː,8,0.0036883356385431073,5.602579969147039
qˤ,2,9.220839096357768e-4,6.988874330266929
qˤʰ,1,4.610419548178884e-4,7.682021510826875
qˤʼ,2,9.220839096357768e-4,6.988874330266929
q̰,5,0.002305209774089442,6.072583598392774
q̰ʷ,3,0.0013831258644536654,6.583409222158765
qχ,4,0.0018441678192715537,6.295727149706984
qχʰ,1,4.610419548178884e-4,7.682021510826875
qχʰː,1,4.610419548178884e-4,7.682021510826875
qχʷ,2,9.220839096357768e-4,6.988874330266929
qχʷʼ,1,4.610419548178884e-4,7.682021510826875
qχʷˤ,1,4.610419548178884e-4,7.682021510826875
qχʷˤʼ,1,4.610419548178884e-4,7.682021510826875
qχʼ,3,0.0013831258644536654,6.583409222158765
qχʼː,3,0.0013831258644536654,6.583409222158765
qχː,1,4.610419548178884e-4,7.682021510826875
qχˤ,1,4.610419548178884e-4,7.682021510826875
qχˤʼ,1,4.610419548178884e-4,7.682021510826875
qχˤː,1,4.610419548178884e-4,7.682021510826875
r,983,0.4532042415859843,0.7914123906797078
rʰ,2,9.220839096357768e-4,6.988874330266929
rʱ,1,4.610419548178884e-4,7.682021510826875
rʲ,22,0.010142923005993546,4.590979057468559
rʲː,1,4.610419548178884e-4,7.682021510826875
rʷ,20,0.009220839096357769,4.6862892372728835
rʼ,1,4.610419548178884e-4,7.682021510826875
rʼː,1,4.610419548178884e-4,7.682021510826875
rˀ,1,4.610419548178884e-4,7.682021510826875
rː,28,0.012909174734900875,4.3498170006516705
rˤ,1,4.610419548178884e-4,7.682021510826875
rˤː,1,4.610419548178884e-4,7.682021510826875
r̃,8,0.0036883356385431073,5.602579969147039
r̝,1,4.610419548178884e-4,7.682021510826875
r̠,2,9.220839096357768e-4,6.988874330266929
r̠ʲ,3,0.0013831258644536654,6.583409222158765
r̠̙,1,4.610419548178884e-4,7.682021510826875
r̤,7,0.003227293683725219,5.736111361771561
r̥,24,0.011065006915629323,4.503967680478929
r̥ʲ,2,9.220839096357768e-4,6.988874330266929
r̥ʲː,1,4.610419548178884e-4,7.682021510826875
r̥ː,1,4.610419548178884e-4,7.682021510826875
r̩,2,9.220839096357768e-4,6.988874330266929
r̪,23,0.010603964960811434,4.546527294897724
r̪|r,51,0.02351313969571231,3.7501958781025486
r̪ʲ,1,4.610419548178884e-4,7.682021510826875
r̪ʲ|rʲ,2,9.220839096357768e-4,6.988874330266929
r̪ː,1,4.610419548178884e-4,7.682021510826875
r̪ˠ|rˠ,1,4.610419548178884e-4,7.682021510826875
r̪ˤ|rˤ,1,4.610419548178884e-4,7.682021510826875
r̪̥|r̥,1,4.610419548178884e-4,7.682021510826875
r̪̰|r̰,1,4.610419548178884e-4,7.682021510826875
r̪͓|r͓,1,4.610419548178884e-4,7.682021510826875
r̰,1,4.610419548178884e-4,7.682021510826875
r̺,96,0.04426002766251729,3.1176733193590382
r̺ʲ,1,4.610419548178884e-4,7.682021510826875
r̺͈,5,0.002305209774089442,6.072583598392774
rᶣ,1,4.610419548178884e-4,7.682021510826875
s,1390,0.640848317196865,0.44496248470213684
sɾ,1,4.610419548178884e-4,7.682021510826875
sʰ,11,0.005071461502996773,5.284126238028504
sʲ,27,0.012448132780082987,4.386184644822546
sʲː,1,4.610419548178884e-4,7.682021510826875
sʷ,34,0.015675426463808206,4.155660986210713
sʷʲ,1,4.610419548178884e-4,7.682021510826875
sʼ,10,0.004610419548178884,5.379436417832829
sʼː,3,0.0013831258644536654,6.583409222158765
sˀ,4,0.0018441678192715537,6.295727149706984
sː,37,0.01705855232826187,4.07110359818265
sˠ,2,9.220839096357768e-4,6.988874330266929
sˤ,6,0.0027662517289073307,5.890262041598819
sˤː,3,0.0013831258644536654,6.583409222158765
s̙ˤ,1,4.610419548178884e-4,7.682021510826875
s̩,1,4.610419548178884e-4,7.682021510826875
s̪,92,0.04241585984324574,3.160232933777834
s̪|s,135,0.06224066390041494,2.7767467323884447
s̪ʰ|sʰ,3,0.0013831258644536654,6.583409222158765
s̪ʲ,3,0.0013831258644536654,6.583409222158765
s̪ʲ|sʲ,7,0.003227293683725219,5.736111361771561
s̪ʷ,1,4.610419548178884e-4,7.682021510826875
s̪ʷ|sʷ,3,0.0013831258644536654,6.583409222158765
s̪ʷʲ,1,4.610419548178884e-4,7.682021510826875
s̪ʷː|sʷː,1,4.610419548178884e-4,7.682021510826875
s̪ʼ,1,4.610419548178884e-4,7.682021510826875
s̪ʼ|sʼ,7,0.003227293683725219,5.736111361771561
s̪ˀ,1,4.610419548178884e-4,7.682021510826875
s̪ː,1,4.610419548178884e-4,7.682021510826875
s̪ː|sː,4,0.0018441678192715537,6.295727149706984
s̪ˤ,3,0.0013831258644536654,6.583409222158765
s̪ˤ|sˤ,1,4.610419548178884e-4,7.682021510826875
s̪̻,1,4.610419548178884e-4,7.682021510826875
s̰,2,9.220839096357768e-4,6.988874330266929
s̺,14,0.006454587367450438,5.042964181211616
s̺ː,1,4.610419548178884e-4,7.682021510826875
s̻,6,0.0027662517289073307,5.890262041598819
s̻̠,1,4.610419548178884e-4,7.682021510826875
s͇,1,4.610419548178884e-4,7.682021510826875
s͉,2,9.220839096357768e-4,6.988874330266929
sᶣ,1,4.610419548178884e-4,7.682021510826875
t,1478,0.6814200092208391,0.38357640931872733
tl,2,9.220839096357768e-4,6.988874330266929
tlʱ,1,4.610419548178884e-4,7.682021510826875
tr,6,0.0027662517289073307,5.890262041598819
ts,452,0.20839096357768558,1.5683393309946432
tsɦ,1,4.610419548178884e-4,7.682021510826875
tsʰ,106,0.04887044721069617,3.0185824167148074
tsʰː,2,9.220839096357768e-4,6.988874330266929
tsʲ,10,0.004610419548178884,5.379436417832829
tsʲː,1,4.610419548178884e-4,7.682021510826875
tsʷ,8,0.0036883356385431073,5.602579969147039
tsʷʰ,3,0.0013831258644536654,6.583409222158765
tsʼ,79,0.03642231443061319,3.312573658359853
tsʼː,4,0.0018441678192715537,6.295727149706984
tsˀ,1,4.610419548178884e-4,7.682021510826875
tsː,8,0.0036883356385431073,5.602579969147039
tsˠ,1,4.610419548178884e-4,7.682021510826875
ts̪,3,0.0013831258644536654,6.583409222158765
ts̰,5,0.002305209774089442,6.072583598392774
ts̺,2,9.220839096357768e-4,6.988874330266929
ts̻,1,4.610419548178884e-4,7.682021510826875
ts͇,2,9.220839096357768e-4,6.988874330266929
ts͇ʰ,1,4.610419548178884e-4,7.682021510826875
tx,3,0.0013831258644536654,6.583409222158765
tɕ,75,0.034578146611341634,3.3645333972905638
tɕʰ,35,0.016136468418626097,4.126673449337461
tɕʷ,1,4.610419548178884e-4,7.682021510826875
tɕʼ,2,9.220839096357768e-4,6.988874330266929
tɕː,1,4.610419548178884e-4,7.682021510826875
tɕᶣ,1,4.610419548178884e-4,7.682021510826875
tɦ,1,4.610419548178884e-4,7.682021510826875
tɬ,10,0.004610419548178884,5.379436417832829
tɬʰ,6,0.0027662517289073307,5.890262041598819
tɬʰː,2,9.220839096357768e-4,6.988874330266929
tɬʼ,16,0.007376671277086215,4.909432788587093
tɬʼː,3,0.0013831258644536654,6.583409222158765
tɬː,2,9.220839096357768e-4,6.988874330266929
tɬ̰,1,4.610419548178884e-4,7.682021510826875
tɾ,2,9.220839096357768e-4,6.988874330266929
tʰ,220,0.10142923005993545,2.288393964474513
tʰʼ,1,4.610419548178884e-4,7.682021510826875
tʲ,51,0.02351313969571231,3.7501958781025486
tʲʰ,6,0.0027662517289073307,5.890262041598819
tʲʼ,2,9.220839096357768e-4,6.988874330266929
tʷ,42,0.019363762102351315,3.944351892543506
tʷʰ,3,0.0013831258644536654,6.583409222158765
tʷʼ,2,9.220839096357768e-4,6.988874330266929
tʼ,104,0.0479483633010604,3.037630611685502
tʼkxʼ,1,4.610419548178884e-4,7.682021510826875
tʼː,10,0.004610419548178884,5.379436417832829
tˀ,2,9.220839096357768e-4,6.988874330266929
tː,33,0.015214384508990318,4.185513949360394
tːs,1,4.610419548178884e-4,7.682021510826875
tˠ,3,0.0013831258644536654,6.583409222158765
tˤ,3,0.0013831258644536654,6.583409222158765
tˤː,3,0.0013831258644536654,6.583409222158765
t̠,20,0.009220839096357769,4.6862892372728835
t̠ʃ,847,0.3905025357307515,0.9403208161748199
t̠ʃx,1,4.610419548178884e-4,7.682021510826875
t̠ʃɾ,1,4.610419548178884e-4,7.682021510826875
t̠ʃʰ,133,0.06131857999077916,2.7916723826051206
t̠ʃʰː,3,0.0013831258644536654,6.583409222158765
t̠ʃʲ,7,0.003227293683725219,5.736111361771561
t̠ʃʲʰ,2,9.220839096357768e-4,6.988874330266929
t̠ʃʷ,21,0.009681881051175657,4.637499073103451
t̠ʃʷʰ,4,0.0018441678192715537,6.295727149706984
t̠ʃʷʼ,3,0.0013831258644536654,6.583409222158765
t̠ʃʷː,1,4.610419548178884e-4,7.682021510826875
t̠ʃʼ,120,0.05532503457814661,2.8945297680448285
t̠ʃʼː,11,0.005071461502996773,5.284126238028504
t̠ʃˀ,4,0.0018441678192715537,6.295727149706984
t̠ʃː,23,0.010603964960811434,4.546527294897724
t̠ʃˠ,1,4.610419548178884e-4,7.682021510826875
t̠ʃ̰,6,0.0027662517289073307,5.890262041598819
t̠ʃ͉,1,4.610419548178884e-4,7.682021510826875
t̠ʆ,1,4.610419548178884e-4,7.682021510826875
t̠ʆʰ,1,4.610419548178884e-4,7.682021510826875
t̠ʆʷ,1,4.610419548178884e-4,7.682021510826875
t̠ʆʷʰ,1,4.610419548178884e-4,7.682021510826875
t̠ʆʷʼ,1,4.610419548178884e-4,7.682021510826875
t̠ʰ,1,4.610419548178884e-4,7.682021510826875
t̠͉ʃ,1,4.610419548178884e-4,7.682021510826875
t̪,524,0.24158598432457354,1.4205298265058321
t̪s,3,0.0013831258644536654,6.583409222158765
t̪s̪,43,0.0198248040571692,3.920821395133312
t̪s̪|ts,45,0.02074688796680498,3.8753590210565547
t̪s̪ɦ|tsɦ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʰ,17,0.007837713231904103,4.848808166770659
t̪s̪ʰ|tsʰ,25,0.011526048870447211,4.463145685958674
t̪s̪ʲ,3,0.0013831258644536654,6.583409222158765
t̪s̪ʲ|tsʲ,3,0.0013831258644536654,6.583409222158765
t̪s̪ʲʰ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʲʼ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʷ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʷʰ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʷʰ|tsʷʰ,3,0.0013831258644536654,6.583409222158765
t̪s̪ʷʲ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʷʲʰ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʷʲʼ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʷʼ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʷʼ|tsʷʼ,3,0.0013831258644536654,6.583409222158765
t̪s̪ʷː|tsʷː,1,4.610419548178884e-4,7.682021510826875
t̪s̪ʼ,8,0.0036883356385431073,5.602579969147039
t̪s̪ʼ|tsʼ,17,0.007837713231904103,4.848808166770659
t̪s̪ʼː|tsʼː,2,9.220839096357768e-4,6.988874330266929
t̪s̪ˀ|tsˀ,1,4.610419548178884e-4,7.682021510826875
t̪s̪ː|tsː,3,0.0013831258644536654,6.583409222158765
t̪x,1,4.610419548178884e-4,7.682021510826875
t̪|t,149,0.06869525126786538,2.678075204881415
t̪ɦ,1,4.610419548178884e-4,7.682021510826875
t̪ɦ|tɦ,1,4.610419548178884e-4,7.682021510826875
t̪ɬ,1,4.610419548178884e-4,7.682021510826875
t̪ɬʼ,1,4.610419548178884e-4,7.682021510826875
t̪ɬ̪,2,9.220839096357768e-4,6.988874330266929
t̪ɬ̪|tɬ,5,0.002305209774089442,6.072583598392774
t̪ɬ̪ʰ,2,9.220839096357768e-4,6.988874330266929
t̪ɬ̪ʰ|tɬʰ,3,0.0013831258644536654,6.583409222158765
t̪ɬ̪ʷʰ|tɬʷʰ,1,4.610419548178884e-4,7.682021510826875
t̪ɬ̪ʷʼ|tɬʷʼ,1,4.610419548178884e-4,7.682021510826875
t̪ɬ̪ʼ,1,4.610419548178884e-4,7.682021510826875
t̪ɬ̪ʼ|tɬʼ,10,0.004610419548178884,5.379436417832829
t̪ɬ̪ʼː|tɬʼː,1,4.610419548178884e-4,7.682021510826875
t̪ɬ̪ˀ|tɬˀ,1,4.610419548178884e-4,7.682021510826875
t̪ɬ̪ː|tɬː,1,4.610419548178884e-4,7.682021510826875
t̪ʃ|t̠ʃ,1,4.610419548178884e-4,7.682021510826875
t̪ʙ,1,4.610419548178884e-4,7.682021510826875
t̪ʰ,117,0.05394190871369295,2.919847576029118
t̪ʰ|tʰ,46,0.02120792992162287,3.8533801143377793
t̪ʰː,1,4.610419548178884e-4,7.682021510826875
t̪ʲ,8,0.0036883356385431073,5.602579969147039
t̪ʲ|tʲ,11,0.005071461502996773,5.284126238028504
t̪ʲʰ,1,4.610419548178884e-4,7.682021510826875
t̪ʲʰ|tʲʰ,1,4.610419548178884e-4,7.682021510826875
t̪ʲʼ,1,4.610419548178884e-4,7.682021510826875
t̪ʷ,11,0.005071461502996773,5.284126238028504
t̪ʷ|tʷ,2,9.220839096357768e-4,6.988874330266929
t̪ʷʰ,1,4.610419548178884e-4,7.682021510826875
t̪ʷʰ|tʷʰ,1,4.610419548178884e-4,7.682021510826875
t̪ʷʲ,1,4.610419548178884e-4,7.682021510826875
t̪ʷʲʰ,1,4.610419548178884e-4,7.682021510826875
t̪ʷʲʼ,1,4.610419548178884e-4,7.682021510826875
t̪ʷʼ,1,4.610419548178884e-4,7.682021510826875
t̪ʼ,30,0.013831258644536652,4.280824129164719
t̪ʼkxʼ,1,4.610419548178884e-4,7.682021510826875
t̪ʼ|tʼ,22,0.010142923005993546,4.590979057468559
t̪ʼː,1,4.610419548178884e-4,7.682021510826875
t̪ˀ,1,4.610419548178884e-4,7.682021510826875
t̪ˀ|tˀ,2,9.220839096357768e-4,6.988874330266929
t̪ː,10,0.004610419548178884,5.379436417832829
t̪ː|tː,2,9.220839096357768e-4,6.988874330266929
t̪ˠʰ|tˠʰ,1,4.610419548178884e-4,7.682021510826875
t̪ˤ,5,0.002305209774089442,6.072583598392774
t̪ˤ|tˤ,1,4.610419548178884e-4,7.682021510826875
t̪̙ˤ,1,4.610419548178884e-4,7.682021510826875
t̪̰,1,4.610419548178884e-4,7.682021510826875
t̪̺,1,4.610419548178884e-4,7.682021510826875
t̪̻,1,4.610419548178884e-4,7.682021510826875
